environment,state_id,task_id,split,planner,method,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,transition_seeds_averaged
PushT,49,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.2652965997915153,0.7278621899712255,0.0,1.3534327863013822,3
PushT,50,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.932744916162424,0.3356835333200892,0.0,1.2679526174418996,3
PushT,50,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.647103072586445,0.547766477717797,0.0,1.0248103909150408,3
PushT,50,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.11176022326401269,0.7225472594582385,0.0,0.9895717243184636,3
PushT,51,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.9554286882056121,0.019059395032681833,0.0,1.8605656137391886,3
PushT,51,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.994431087932475,0.4857189427226776,0.0,1.3784150813035119,3
PushT,51,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.8249736846311396,0.48093989314147495,0.0,1.874958843471882,3
PushT,52,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.1111111111111111,1.0,1.8872817413139689,3
PushT,52,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.3477543489605677,0.1685779428991315,0.0,1.7058657865827362,3
PushT,52,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.42587558645902696,0.5047551860681859,0.0,1.5823720712899352,3
PushT,53,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.22071215478288175,0.813599162648606,0.0,0.8041773912893454,3
PushT,53,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.9387469081921576,1.0,1.1948417393459525,3
PushT,53,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.5314747869471632,0.5445650261258012,0.0,1.804588282735864,3
PushT,54,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.274829989886387,0.3026484738591249,0.0,1.0686525595346401,3
PushT,54,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.9841811262346627,1.0,0.4049074662427025,3
PushT,54,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.828266587090157,1.0,1.5236317515845332,3
PushT,55,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.7777777777777778,1.0,1.2082571396277715,3
PushT,55,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.6859842089933116,1.0,1.3651583960034703,3
PushT,55,6,development_holdout,shared_metric,fidelity_constrained_shuffled_geometry,6,1.0,0.1859226292178353,0.0,2.5793689134827633,3
PushT,8,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.08148739372120142,0.7150494927288178,0.0,0.9191267016813063,3
PushT,8,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.8974594425317869,0.2866051714426872,0.0,1.56979695691112,3
PushT,8,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.22287191994007186,0.6337769771002034,0.0,1.7211558701056842,3
PushT,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.9340172878113369,1.0,0.7393779667753039,3
PushT,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.2415867066316891,0.5928393651434686,0.0,1.1489986638253729,3
PushT,9,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.0838834477847104,0.935211657357354,0.0,0.5764915954225452,3
PushT,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.9940596325007595,1.0,0.28456573158196524,3
PushT,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.03433490657060707,0.7765687230761656,0.6666666666666666,1.0240213146118473,3
PushT,10,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.5752058398145145,1.0,1.7027711252283761,3
PushT,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.4572119575211922,0.5257862890125192,0.0,1.121975265252877,3
PushT,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.8520977403706133,0.3052917703754486,0.0,1.4520734168278155,3
PushT,11,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.45161440847964834,0.727723221115156,0.0,1.261169929403668,3
PushT,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.8574218065173875,1.0,1.1557166350018777,3
PushT,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.7672659872148363,0.5150418744790749,0.0,1.6063821016865447,3
PushT,12,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.30315269442911547,0.47776273962223703,0.0,1.7251811843237397,3
PushT,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.9488516591828323,0.3796679933026487,0.0,1.3599405005888192,3
PushT,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.20051600978623596,0.6363870335863702,0.0,1.2342561626676611,3
PushT,13,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.12408774868526844,0.7128153621538104,0.0,1.6227633797112666,3
PushT,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.8251746488970769,0.5933303992938295,0.0,1.0431812410690282,3
PushT,14,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.6613100224309214,0.5560449604060665,0.0,1.5424894050407474,3
PushT,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,1.0,0.4006065782457519,0.0,1.3823949091714163,3
PushT,15,1,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,1.0,0.24696410907479152,0.0,1.7643263636767397,3
PushT,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.07048233322040907,0.926821266598131,0.0,0.6241205368311579,3
PushT,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.5516410120629797,1.0,1.4433994831803296,3
PushT,16,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.3324250360743422,0.2620626818705325,0.0,2.0733352036922583,3
PushT,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.8342347925497786,1.0,1.073801538860737,3
PushT,17,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.7102045812190553,1.0,1.3302400370034728,3
PushT,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.27850140655302486,0.8905379188719258,0.0,0.8704598953027595,3
PushT,18,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.31070236595182904,0.7816047723210447,0.0,0.880510838839417,3
PushT,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,1.0,0.6938813960317716,0.0,0.9884335369257538,3
PushT,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.6720473664012866,0.3061980954500733,0.0,1.3423414726513299,3
PushT,19,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.8838632056446043,0.16776094002005326,0.0,1.6953787417167865,3
PushT,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.4645196354936518,0.6333983842690109,0.0,1.008024291329159,3
PushT,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.9103992805710343,0.23190586538641214,0.0,2.0838657005016463,3
PushT,20,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.1953008887270741,0.3563849533904839,0.0,1.6543532538922971,3
PushT,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.6588348079990693,0.8494292487908885,0.0,0.7633335726264429,3
PushT,21,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.8383044279224604,1.0,1.2537117287055286,3
PushT,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,1.0,1.0,0.780409289109124,3
PushT,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.33162401120693175,0.7282395377339693,0.0,1.0357925935071546,3
PushT,22,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,1.0,0.41739556129227773,0.0,1.4967576709775334,3
PushT,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.020457435985849055,0.948220636882584,0.0,0.5780819876124125,3
PushT,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.00801155301203528,0.6155438866683521,0.0,1.408505261646546,3
PushT,23,2,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.01666363785413529,0.9516673803994539,0.0,1.0080511238310252,3
PushT,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.010481511777836317,0.9069351949198164,0.0,0.6619918541627342,3
PushT,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.35345278602116265,0.919045181353758,0.0,0.9777382112201262,3
PushT,48,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.02967654291736563,0.915405644993691,0.0,1.317380117347102,3
PushT,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.021846463468537514,0.899598051733407,0.0,0.6448507045240185,3
PushT,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.09255210046541218,0.9220320924998475,0.0,0.8602700841801186,3
PushT,49,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.2652965997915153,0.6575999200831402,0.0,1.2284461913650535,3
PushT,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.932744916162424,0.3509023635606969,0.0,1.4631987291478021,3
PushT,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.647103072586445,0.5817068248348274,0.0,1.028796311624065,3
PushT,50,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.8845275437002303,0.6433857048279125,0.0,1.2346879809130302,3
PushT,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.9658042247407276,0.039910664759216896,0.0,1.9673754923335434,3
PushT,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.994431087932475,0.35020216630075046,0.0,1.8164438777809584,3
PushT,51,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.8249736846311396,0.3900119821741166,0.0,1.8581897933017721,3
PushT,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.1111111111111111,1.0,1.5894262364121934,3
PushT,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.3477543489605677,0.2215398537815236,0.0,1.303134655872015,3
PushT,52,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.6172503909726846,0.5723139177669415,0.0,1.6022931390130137,3
PushT,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.22071215478288175,0.7500544292005676,0.0,0.9855195954448593,3
PushT,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.8456541060625574,1.0,0.8877565301974171,3
PushT,53,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.5314747869471632,0.5266185673333849,0.0,1.8144318638812118,3
PushT,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.5165533265909247,0.5978300543679586,0.0,1.0044321650903745,3
PushT,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.9800967342545336,1.0,0.5562664402856384,3
PushT,54,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.8324133202275309,1.0,1.2067932422919736,3
PushT,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,1,0.0,0.7777777777777778,1.0,1.2813569963703253,3
PushT,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.6572868946481267,1.0,1.4010251688642035,3
PushT,55,6,development_holdout,goal_permuted_metric,fidelity_constrained_shuffled_geometry,6,1.0,0.16879863136734793,0.0,2.7980980236372717,3
PushT,8,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.01282478008355127,0.8882608281952827,0.0,0.997669726972617,3
PushT,8,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.6348420608774733,1.0,0.9434352714281723,3
PushT,8,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.5781148528381919,0.16829630476037902,0.0,1.3111681050306088,3
PushT,9,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.8274135674934154,0.010384531390538817,0.0,1.0047155466916635,3
PushT,9,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.7286493483691098,0.11398587236780429,0.0,1.4197503573399253,3
PushT,9,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.8502269524673544,0.27570954715753143,0.0,1.2659165703445583,3
PushT,10,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.12049358852617963,0.9732011083872997,0.0,0.9955280642971526,3
PushT,10,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.6177998268323661,0.7957491777340341,0.0,0.855579399534891,3
PushT,10,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.5594500420227648,1.0,1.0093033370203297,3
PushT,11,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.49698986494663716,0.4928671886083223,0.0,1.0010160860212893,3
PushT,11,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.6743631771803672,0.3679719865328164,0.0,1.15262803141688,3
PushT,11,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.3333333333333333,0.3638441119563618,0.6666666666666666,1.365514103429765,3
PushT,12,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.15542731492732748,0.8939211199140308,0.0,0.9952842239833397,3
PushT,12,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.0,0.6062040935107881,1.0,0.9762564596865588,3
PushT,12,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.01885074951463251,0.7705751092902791,0.0,0.8237116057853643,3
PushT,13,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.9488516591828323,0.18913363626857618,0.0,1.0021571503632185,3
PushT,13,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.0161718104917741,0.7850071292209969,0.0,0.8688792868463362,3
PushT,13,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.0,0.8860253256663309,1.0,0.7432543753171291,3
PushT,14,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,1,0.0,nan,1.0,0.0,3
PushT,14,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,3,0.2243991056814351,0.7933240616478884,0.0,0.9750358687981366,3
PushT,14,1,development_holdout,native_metric,fidelity_constrained_shuffled_geometry,6,0.10985312473301036,0.6977237913087923,0.0,0.8444678981277519,3
